epoch,train_loss
496,1112707153.92
497,1081205334.016
498,1085249585.152
499,1101128515.584
500,1108154990.592
501,1097127256.064
502,1079935442.944
503,1083432910.848
504,1112174714.88
505,1131359535.104
506,1111805050.88
507,1138568265.728
508,1144245567.488
509,1083111809.024
510,1085630185.472
511,1094431449.088
512,1094758793.216
513,1095112146.944
514,1116505595.904
515,1116371402.752
516,1072605093.888
517,1145447571.456
518,1076221550.592
519,1040543858.688
520,1172137279.488
521,1122103435.264
522,1127609303.04
523,1094878748.672
524,1091266420.736
525,1100533882.88
526,1089748656.128
527,1129518891.008
528,1102231945.216
529,1117448929.28
530,1058614059.008
531,1080500158.464
532,1076771684.352
533,1027283009.536
534,1119762137.088
535,1082119356.416
536,1149527482.368
537,1126813966.336
538,1088422273.024
539,1075673202.688
540,1044271808.512
541,1067280834.56
542,1103724642.304
543,1014447210.496
544,1053154230.272
545,1077757386.752
546,1045754896.384
547,1071849275.392
548,1136011124.736
549,1126827663.36
550,1062161588.224
551,1065526575.104
552,1107215728.64
553,1108178092.032
554,1125147787.264
555,1093613158.4
556,1131386159.104
557,1085640777.728
558,1081711288.32
559,1124070031.36
560,1157315928.064
561,1092440801.28
562,1121743314.944
563,1109064646.656
564,1081181741.056
565,1079105609.728
566,1112567136.256
567,1079068491.776
568,1121728167.936
569,1091401031.68
570,1104416153.6
571,1101967056.896
572,1089374248.96
573,1141685870.592
574,1052367634.432
575,1053048979.456
576,1142481158.144
577,1074923151.36
578,1053358899.2
579,1146583531.52
580,1147818844.16
581,1071298347.008
582,1063743758.336
583,1119749963.776
584,1062472196.096
585,1118491779.072
586,1057176272.896
587,1068123881.472
588,1114257424.384
589,1127004618.752
590,1076126121.984
591,1141394350.08
592,1058832859.136
593,1128588476.416
594,1080291721.216
595,1142228582.4
596,1122324955.136
597,1122939731.968
598,1109207728.128
599,1090169700.352
600,1131678334.976
601,1047752720.384
602,1123463569.408
603,1083279867.904
604,1139123585.024
605,1092380065.792
606,1085903634.432
607,1132331343.872
608,1093266620.416
609,1110360252.416
610,1100614459.392
611,1039871254.528
612,1021500833.792
613,1133679591.424
614,1029414068.224
615,1141038022.656
616,1065446645.76
617,1102616821.76
618,1056410271.744
619,1060383342.592
620,1048664276.992
621,1090317803.52
622,1076458475.52
623,1076556210.176
624,1090020450.304
625,1035223736.32
626,1119468240.896
627,1117765525.504
628,1115046002.688
629,1153499971.584
630,1077813297.152
631,1113693872.128
632,1023360811.008
633,1085441572.864
634,1055769804.8
635,1139750887.424
636,1100800614.4
637,1132479225.856
638,1101720592.384
639,1107353763.84
640,1066895941.632
641,1109876416.512
642,1170417909.76
643,1107044794.368
644,1078167437.312
645,1081483304.96
646,1071549341.696
647,1084896477.184
648,1109052948.48
649,1057188339.712
650,1141522735.104
651,1001349300.224
652,1059099156.48
653,1153363116.032
654,1103982428.16
655,1084011200.512
656,1145425625.088
657,1096459665.408
658,1093955256.32
659,1104890122.24
660,1107808985.088
661,1057147060.224
662,1085780410.368
663,1096356364.288
664,1120987873.28
665,1091126435.84
666,1102115299.328
667,1084888121.344
668,1135756820.48
669,1111465000.96
670,1078583590.912
671,1092676575.232
672,1110482489.344
673,1152241811.456
674,1137737981.952
675,1077600165.888
676,1094774120.448
677,1103695560.704
678,1143168573.44
679,1129456222.208
680,1120778461.184
681,1051236769.792
682,1090214166.528
683,1100655427.584
684,1082372816.896
685,1045192695.808
686,1100071428.096
687,1116643786.752
688,1107336642.56
689,1122868781.056
690,1081883533.312
691,1088695844.864
692,1094220390.4
693,1146092994.56
694,1101458833.408
695,1118012653.568
696,1063683571.712
697,1081471320.064
698,1109935128.576
699,1107995516.928
700,1068222275.584
701,1121804926.976
702,1088126648.32
703,1089340342.272
704,1062545596.416
705,1073348050.944
706,1111039696.896
707,1082100563.968
708,1094626664.448
709,1140569284.608
710,1092440498.176
711,1064822759.424
712,1102545616.896
713,1101168476.16
714,1089228529.664
715,1111659044.864
716,1090440216.576
717,1111250305.024
718,1101399867.392
719,1088608329.728
720,1096756518.912
721,1091078815.744
722,1058056462.336
723,1075112026.112
724,1098052665.344
725,1107167936.512
726,1119852126.208
727,1019897200.64
728,1096196104.192
729,1111164198.912
730,1040463183.872
731,1073645215.744
732,1097272020.992
733,1042814099.456
734,1047365951.488
735,1125574737.92
736,1105458716.672
737,1057198006.272
738,1076655882.24
739,1147338285.056
740,1092854317.056
741,1099950530.56
742,1136182591.488
743,1074315419.648
744,1106120114.176
745,1109626888.192
746,1068134187.008
747,1092342882.304
748,1081161097.216
749,1014269558.784
750,1129900457.984
751,1065142272.0
752,1063837327.36
753,1078349946.88
754,1108166426.624
755,1088472793.088
756,1085809967.104
757,1121263206.4
758,1073877630.976
759,1058357460.992
760,1032064401.408
761,1103691939.84
762,1075588620.288
763,1146140360.704
764,1108111736.832
765,1115155111.936
766,1060284661.76
767,1081563545.6
768,1116748742.656
769,1083122630.656
770,1045276499.968
771,1122400419.84
772,1114081116.16
773,1020701507.584
774,1097201303.552
775,1072191217.664
776,1069868449.792
777,1152241221.632
778,1131848507.392
779,1051499667.456
780,1061847261.184
781,1050421223.424
782,1074125611.008
783,1040583524.352
784,1101189545.984
785,1140365770.752
786,1075493281.792
787,1024501243.904
788,1080191827.968
789,1031831355.392
790,1095152762.88
791,1109706530.816
792,1082292109.312
793,1014174785.536
794,1083781521.408
795,1090089500.672
796,1119466749.952
797,1071440830.464
798,1110872866.816
799,1070381195.264
800,1084233383.936
801,1078722592.768
802,1106492792.832
803,1080834875.392
804,1055095922.688
805,1061105049.6
806,1117380386.816
807,1086265499.648
808,1094590513.152
809,1110735134.72
810,1109610766.336
811,1151829213.184
812,1136180830.208
813,1099430076.416
814,1092916617.216
815,1025790402.56
816,1103404982.272
817,1071503851.52
818,1087489441.792
819,1096577744.896
820,1057861206.016
821,1094509854.72
822,1053588201.472
823,1046608633.856
824,1099170832.384
825,1139527122.944
826,1081808453.632
827,1078247571.456
828,1088955138.048
829,1033460195.328
830,1080765579.264
831,1078297395.2
832,1079842684.928
833,1156332118.016
834,1050419568.64
835,1061759762.432
836,1078662733.824
837,1132794740.736
838,1084060942.336
839,1091350544.384
840,1095302873.088
841,1108925325.312
842,1073070645.248
843,1105017929.728
844,1043159433.216
845,1119482560.512
846,1059572154.368
847,1115424014.336
848,1090419523.584
849,1081519292.416
850,1027153526.784
851,1079293411.328
852,1118337122.304
853,1102564139.008
854,1134034722.816
855,1119672958.976
856,1051026939.904
857,1092383727.616
858,1098284785.664
859,1126376845.312
860,1090585018.368
861,1082861985.792
862,1088398376.96
863,1146761764.864
864,1091250167.808
865,1114914111.488
866,1064788336.64
867,1108414873.6
868,1077765619.712
869,1021357301.76
870,1103858253.824
871,1068718333.952
872,1126531645.44
873,1012461461.504
874,1064815747.072
875,1034738679.808
876,1109127323.648
877,1104838680.576
878,1035722694.656
879,1023295275.008
880,1144323530.752
881,1163259772.928
882,1062414983.168
883,1055432785.92
884,1089303052.288
885,1037692502.016
886,1110552354.816
887,1091641303.04
888,1052533800.96
889,1131185078.272
890,1117789544.448
891,1130450452.48
892,1078769106.944
893,1092358922.24
894,1167739813.888
895,1098972004.352
896,1132145442.816
897,1081174646.784
898,1134047109.12
899,1090525937.664
900,1076181983.232
901,1097930301.44
902,1067849039.872
903,1066013376.512
904,1117984014.336
905,1066983178.24
906,1097693544.448
907,1079563821.056
908,1092943085.568
909,1081759260.672
910,1088747642.88
911,1141028560.896
912,1041223573.504
913,1112275738.624
914,1107471958.016
915,1142542901.248
916,1086345895.936
917,1094468009.984
918,1078751731.712
919,1122370691.072
920,1093890646.016
921,1108473446.4
922,1039079931.904
923,1086892310.528
924,1099775434.752
925,1057150951.424
926,1079745085.44
927,1122260475.904
928,1090879258.624
929,1129267920.896
930,1087252643.84
931,1041503617.024
932,1085609263.104
933,1076060012.544
934,1107518447.616
935,1102510596.096
936,1079044800.512
937,1102911471.616
938,1117096771.584
939,1098941497.344
940,1047628267.52
941,1117301202.944
942,1054551531.52
943,1105320607.744
944,1098805813.248
945,1120020717.568
946,1122639544.32
947,1046996017.152
948,1152280330.24
949,1072778444.8
950,1117859119.104
951,1092843388.928
952,1092970364.928
953,1041576960.0
954,1102787182.592
955,1026709053.44
956,1062993879.04
957,1081597337.6
958,1056344285.184
959,1097727016.96
960,1112554373.12
961,1024983728.128
962,1102163402.752
963,1143224647.68
964,1090498928.64
965,1067473797.12
966,1115352301.568
967,1098565730.304
968,1087949012.992
969,1150607556.608
970,1116226330.624
971,1065355943.936
972,1079835213.824
973,1067102969.856
974,1088692928.512
975,1093637144.576
976,1082366935.04
977,1046653181.952
978,1111771832.32
979,1044093452.288
980,1035805777.92
981,1084955009.024
982,1125515812.864
983,1088746676.224
984,1097687597.056
985,1121931599.872
986,1107212959.744
987,1138637209.6
988,1046104629.248
989,987708760.064
990,1086797422.592
991,1124962181.12
992,1125774655.488
993,1123417300.992
994,1103415091.2
995,1082932486.144
996,1089280024.576
997,1101882712.064
998,1091429277.696
999,1101281296.384
1000,1054041604.096
